simulation time [sec],battery current [A],battery soc [%],Socket,Crimp,Coolant,Overmold
303,-472.29,0.47744,37.26348866,30.87400895,5.474840508,23.44910343
304,-472.04,0.47804,37.31579067,30.92863207,5.498650532,23.48926798
305,-471.79,0.47863,37.36759031,30.98287427,5.522439259,23.5291212
306,-471.53,0.47923,37.41889016,31.03673707,5.546206149,23.56868811
307,-471.24,0.47982,37.46968291,31.09021483,5.569950701,23.60795989
308,-470.95,0.48042,37.51994151,31.14328767,5.59367242,23.64693406
309,-470.65,0.48101,37.56966875,31.19595721,5.617370804,23.6855896
310,-470.35,0.4816,37.61885752,31.24821794,5.641045321,23.7239373
311,-470.05,0.4822,37.66751064,31.30007151,5.664695443,23.76196656
312,-469.73,0.48279,37.7156309,31.35151958,5.688320639,23.7996838
313,-469.4,0.48338,37.76320139,31.40254953,5.711920381,23.83708822
314,-469.07,0.48397,37.81021516,31.45315598,5.735494144,23.87416622
315,-468.73,0.48457,37.85667514,31.50334066,5.75904139,23.91091762
316,-468.38,0.48516,37.90257445,31.55309819,5.782561571,23.94734453
317,-468.02,0.48575,37.94790622,31.60242323,5.806054146,23.98344016
318,-467.64,0.48634,37.99266368,31.65131048,5.829518568,24.01920153
319,-467.25,0.48693,38.03683026,31.69974761,5.852954283,24.0546241
320,-466.86,0.48751,38.08039937,31.74772941,5.876360732,24.08969611
321,-466.47,0.4881,38.12337423,31.7952578,5.899737339,24.12441685
322,-466.08,0.48869,38.16575805,31.84233469,5.923083522,24.15878888
323,-465.68,0.48928,38.20755404,31.88896198,5.946398705,24.19281333
324,-465.28,0.48987,38.2487556,31.93513452,5.969682317,24.22649196
325,-464.88,0.49045,38.28936598,31.98085423,5.992933794,24.25981836
326,-464.48,0.49104,38.32938838,32.02612302,6.016152565,24.2927975
327,-464.07,0.49162,38.36882602,32.07094281,6.039338065,24.32542952
328,-463.66,0.49221,38.40767234,32.11530848,6.062489735,24.35771659
329,-463.25,0.49279,38.44593057,32.15922196,6.085607022,24.38965217
330,-462.83,0.49338,38.48360394,32.20268517,6.108689365,24.42124129
331,-462.41,0.49396,38.52068594,32.24569304,6.131736213,24.45248407
332,-461.98,0.49454,38.55717982,32.28824751,6.154747016,24.48337488
333,-461.56,0.49512,38.59307914,32.33034354,6.177721222,24.51391838
334,-461.2,0.49571,38.62839684,32.37199008,6.200658282,24.54410707
335,-460.83,0.49629,38.66319417,32.41323097,6.223557643,24.5739542
336,-460.45,0.49687,38.69746426,32.45406093,6.246418768,24.60350315
337,-460.08,0.49745,38.73120031,32.49447471,6.269241192,24.63272978
